site_no, average, median, standard_deviation
6414000,-29.67174668,-3.905538174,49.15099056
6412810,-93878.34653,-44386.73307,115915.9956
6412500,-160.0924766,-13.21619342,557.5026491
6411500,-2143.260812,-8.751625079,6993.472681
6410500,-36.90556456,-4.098278161,69.18457522
6409000,-14.85534641,-6.647083065,19.8067305
6408700,-1026.017453,-430.2889381,1098.37747
6408650,-0.048380762,-0.033819696,0.322643
6407500,-38.88616407,-6.536130251,72.98378632
6406500,-4.087935119,-0.707588095,11.00387091
6406000,-13.61174066,-2.115679889,22.04227359
6404998,-0.7780211,-0.043368715,1.450877387
6404000,-0.167382716,-0.113062216,0.600411629
6403700,-17.1600154,-6.673938399,26.85042951
6403300,-1.663600022,-0.439125646,3.910021906
6402600,-12.85976471,-0.324441776,23.96853896
6402500,-20.69432265,-14.9601669,19.5567882
6402430,-32.75120395,-1.879626279,127.1818003
6402000,-383.238511,-212.9912156,422.5075509
6401500,-81724.47282,-9.473097097,163435.9844
6400000,-1.486797479,-0.249446015,2.768446169
6395000,-42.0979371,-11.1494338,97.95970004
6392950,-6856.64279,-1827.54949,10651.79099
6392900,-327.2992435,-42.75637482,659.2160943
6386500,-1557.609323,-0.439142866,3947.316291
6360500,-0.298456833,-0.246473666,0.420205112
6359500,-1.122111196,-0.382239613,2.414399109
6357800,-12.3676755,-0.881052097,29.39340016
6356500,-11.1429469,-1.543319004,36.03072624
6355500,-16.05776396,-0.923834703,31.26262479
