site_no, average, median, standard_deviation
4.80608E+14,-790.1031889,-427.1852588,756.4692981
4.12453E+14,-0.450505158,-0.143245734,0.81266791
4.12141E+14,-0.172572267,0.037284403,0.647491981
4.11228E+14,-32.85023071,-32.85023071,30.73041768
4.10401E+14,-2.195029308,-1.909235877,1.763310918
4.10014E+14,-10.17573451,-8.618248935,7.574678464
4.02913E+14,0.056447538,0.150426108,0.328509126
4.02114E+14,-2.1710054,-0.904946665,5.288704619
3.94839E+14,-1.549870515,-0.353621623,2.812619123
3.9422E+14,-0.553865856,-0.486826461,0.646218323
3.93109E+14,-152.8975436,-40.57803089,523.2300967
3.85106E+14,-4.573279139,-3.548204756,3.626523591
3.84037E+14,-50.56210323,-13.96336014,98.19028413
3.83926E+14,-3.784770096,-3.83028978,0.368427639
3.3342E+14,-8.875359362,-1.311323088,19.42944284
3.30304E+14,-1.569573335,-1.569573335,1.245615621
2.72524E+14,-92.00094173,-25.90421236,173.9077147
2.55654E+14,-34.80471454,-17.61245219,45.13747028
2.54157E+14,-4.740064479,-2.986191774,5.58714559
818999010,-33.5686789,-23.64848182,44.30739701
817887350,-38.48123867,-22.06249281,45.73983345
810464660,-39.4208554,-22.83501131,45.51210136
804956950,-53.01796261,-25.79214628,81.78230826
546494170,-37.23868977,-16.03698486,46.2861264
505152130,-113.8464734,-56.57765426,152.4628848
423406130,-1086.562588,-168.3151453,2623.01753
423401815,-34.58281869,-15.5354296,38.50288993
423205010,-25.56589477,-13.51681076,34.48551305
422026250,-36.28779209,-15.91915274,45.72680227
422016550,-29.96588791,-14.87042437,43.06263844
414826545,-37.62141494,-16.71168749,46.5924544
357591500,-36.55027958,-15.97619787,46.0064632
357587728,-35.30774721,-14.89018084,45.38691876
357587400,-33.63769536,-13.72188952,44.61156321
357587140,-36.72620719,-15.96011762,46.15505781
357587090,-36.38749656,-15.76563544,45.96922858
357586650,-35.38383596,-15.08374541,45.3410039
357568980,-34.54827902,-14.34399219,44.8762937
357568650,-36.81462857,-16.11489737,46.09997041
357526200,-35.49116959,-14.78126127,45.52135412
351706800,-60.14669335,-16.486499,106.409869
345577330,-27.15496277,-17.53463358,39.78853173
344894205,-32.49487257,-13.65991894,44.52965216
343233905,-50.61915341,-23.58399339,82.90642301
242354750,-33.43637025,-12.96921728,44.91657152
214685800,-32.25815515,-11.99021846,44.59306586
214678175,-34.05638682,-12.88508573,45.09310708
214657975,-36.56808651,-15.37255069,46.19051519
214655255,-35.90087404,-14.74667934,45.91040055
214645075,-31.11385302,-11.84797943,43.87524924
214642825,-36.02598746,-14.72473462,45.91871401
214627970,-33.0309563,-12.53943115,44.68644227
214297160,-37.46962943,-16.46860123,46.53593371
214295600,-34.94718347,-13.49435629,45.59136247
214291555,-31.29931701,-12.12035662,44.09054125
214269560,-34.54029754,-13.9754384,45.9479297
214266080,-37.60116618,-16.6475858,46.61665832
214266000,-31.93186105,-12.40304978,44.26708492
214265808,-35.81319344,-14.47942739,45.86575718
212467595,-36.70020998,-15.35008884,46.38562832
212466000,-37.13354458,-15.80095648,46.54445686
212433550,-32.60500599,-14.43013581,47.13273527
212430653,-36.97967166,-15.7332427,46.40911189
212430293,-36.28687539,-15.18544313,46.13849552
212427947,-37.27799051,-16.24093647,46.46626403
212419274,-37.35000736,-15.92781021,46.7419195
212414900,-28.26482845,-12.52148628,42.43219041
212393300,-37.15846282,-15.93421529,46.57771296
212378405,-6984.444192,-2252.28865,14840.52215
211139110,-37.59860102,-16.60174776,46.5955446
210166029,-36.67402444,-15.93189928,46.31078438
209782609,-31.74137723,-12.18562129,43.57864171
209741955,-28.03562562,-11.03229853,41.95580213
209734440,-34.52698872,-14.24835433,45.5858085
209722970,-34.49863483,-13.89523809,45.13351295
209553650,-24.79898174,-16.19909325,38.03420074
209399200,-31.95269358,-12.21514954,43.49834292
208925200,-30.5921707,-13.36077961,41.95032609
208773375,-25.27409116,-14.06795439,38.87883013
208758850,-29.82886972,-13.00146544,42.43617808
208735012,-36.97021345,-16.15658258,46.26282605
208732885,-34.37552405,-13.99073374,45.05062286
208732534,-36.22234991,-15.54984556,45.89874237
208726005,-21.88397264,-12.62573705,34.04400271
208675010,-35.7683539,-15.13582404,45.82440269
208524975,-36.9654411,-19.10837768,47.5150436
208524090,-36.79861364,-16.21382035,46.38039834
208521324,-36.16623574,-20.8153991,46.36345549
208250410,-356.5316389,-23.62322863,794.9179905
208111310,-73.59983709,-35.51127836,100.3807231
158397967,-36.16155291,-15.92781321,45.73319498
158175320,-37.30415323,-16.51188441,46.39665102
148471320,-36.29371312,-16.17338698,46.14696442
142400103,-29.82741636,-13.16070758,40.49764426
137462010,-27.30784531,-15.54215223,41.33369352
137449480,-39.29619273,-19.50736511,49.29688446
136230002,-31.41466859,-20.2833238,40.62210515
103530001,-1.516101799,-1.768698454,0.6318009
103366092,-7.32247059,-1.44167129,14.56142872
102432241,-438.8424831,-152.2140812,987.8503942
94985005,-37.64219047,-16.72192405,46.5965133
94196784,-25.11119125,-12.85988774,40.71120331
94196783,-26.48110805,-13.32314174,41.42420131
94196781,-32.07380112,-14.76778673,44.00843418
72632982,-37.28305716,-16.03546305,46.6199948
72632971,-37.41705175,-16.1048679,46.62145903
72632966,-50.1359453,-41.12870946,45.77159184
72632962,-36.78467286,-15.93073097,46.42993457
71912213,-48.9250926,-31.89486714,69.77785028
55451345,-36.07868253,-15.15747248,45.90252703
53813595,-1851.287582,-431.6177527,4366.9761
53674967,-33.39564318,-12.93070394,42.9864969
53416966,-32.91280499,-13.40465579,42.91222038
41482663,-37.3330332,-16.65307953,46.51740978
40975299,-36.2303484,-15.91009444,45.87517832
40871488,-31.56124702,-12.56500548,43.69425436
40871475,-35.21923419,-14.84517832,45.38212409
40871473,-37.1913798,-16.36763712,46.36776652
40869416,-27.30981346,-10.28494098,41.72922858
40857005,-37.07999888,-16.05614987,46.46220244
40854592,-36.97781418,-15.80714999,46.40860321
40851385,-6818.440648,-3054.497837,11194.53138
40734605,-35.65810574,-15.7456474,45.00675814
40263491,-28.94602191,-12.57624685,36.44169316
40263205,-30.1091698,-13.58279584,41.01407913
33521504,-33.61382002,-15.26741484,45.21459872
33356848,-43.07417533,-22.5557243,60.67542001
33356786,-37.44871178,-24.85855436,45.7541156
23432415,-15000.02922,-9165.250273,23245.0342
23358685,-34.42164195,-14.22292663,45.09296803
23312495,-23.72903585,-12.6460118,33.66348219
23177483,-38.50433198,-18.50912268,50.2069865
22908295,-37.28011137,-16.72249066,46.71882648
22907085,-26.24816821,-15.3110862,37.79529837
21973269,-12824.53061,-8400.74891,20664.60172
21964832,-9340.43824,-5785.903232,15652.58566
21652801,-34.73047388,-13.89775491,46.03205836
21650905,-34.45698612,-9.772299851,58.14137357
21623975,-24.2965048,-9.737787883,40.35088883
21564493,-2795.537624,-1221.266818,4846.65785
21556525,-78.74835635,-30.61374519,115.244408
21473428,-34.15279959,-12.62019134,45.43998012
21473426,-37.07289459,-15.43561516,46.50286126
21473415,-37.15657024,-15.82171737,46.56357315
21459367,-35.96635833,-14.61668374,46.04173142
21457492,-30.22268459,-12.05776105,44.92998977
15765185,-36.91718719,-16.25866184,46.21003326
14400000,0.050805923,0.438044546,1.147842484
14377100,0.377854264,0.435598374,0.371391377
14375100,-8.982832679,-5.430537499,10.96425623
14372300,-2.614894315,-1.224722377,3.378915549
14369500,-8.600550911,-2.398233138,10.68177048
14366000,-7.731310312,-5.161911341,9.88386563
14362250,-1.547638525,-0.810804579,1.942071421
14362000,-9.726131566,-5.610809654,10.59906451
14361500,-7.394078279,-3.894697749,8.762482058
14359000,-6.713170631,-4.192372441,6.618556595
14357500,-7.552548523,-6.241567652,6.68129135
14354200,-26.2787266,-21.36510986,24.93828092
14353500,-7.52026179,-4.043438696,10.97792706
14353000,-9.166264626,-4.130604137,14.23653306
14339000,-6.91872015,-5.978964016,5.260861111
14338000,-10.54853461,-3.377057023,13.88180515
14337600,-8.041171847,-7.871842571,3.781372163
14337500,-20.11835803,-16.46987205,19.77599662
14335072,-5.752947135,-4.836268314,3.65051522
14332000,-142.6409747,-20.69940597,339.5054121
14330000,-33.35026159,-8.664972371,60.5270354
14328000,-439.2234193,-3.153174727,1156.478352
14325000,-0.154555254,0.121915381,1.496344829
14321000,-1.461458594,-0.92005002,1.968519041
14320934,0.169365748,0.101276133,0.275368389
14319500,-0.413821599,-0.167777369,1.212394093
14318000,-1.541452443,-0.010217538,3.494168891
14316700,-0.241023935,0.484913817,2.317731412
14316500,-19.35705918,-5.662354195,28.75569183
14316495,-0.586334077,-0.036678535,1.972632296
14316455,-7399.832652,-75.87012019,19557.50794
14315950,-1.886272057,-0.467595434,3.980712273
14315700,-3744.434779,-77.40924309,10528.59793
14315500,-714.7461771,-265.6657979,829.2334056
14314700,-1024.674361,-135.0658675,1704.969305
14314500,-614.0221571,-35.66349698,961.8767288
14313700,-105.1297403,-17.40021395,303.4344562
14313200,-40.69540666,-0.80476849,144.1954064
14312000,-0.772952216,0.003958316,1.816341812
14310000,-0.537641469,-0.384320089,0.911828527
14309500,-1.416664319,-0.037571926,3.390970809
14309000,-11.03883913,-5.878894758,14.73993027
14308990,-2.151478473,-0.206996771,4.626069324
14308500,-2.140381663,-0.000355399,5.29851283
14308000,-2.329812689,-0.118876459,4.381608789
14307620,0.497665992,0.545061154,0.296145761
14306500,0.143535317,0.511117638,1.588316014
14306340,-3.491090697,0.401794285,16.03037239
14305500,0.426212999,0.488921883,0.453446505
14303600,0.608880458,0.582484136,0.117791032
14303200,-0.351723587,0.322362056,2.256012787
14302480,0.322532209,0.609947125,0.792787679
14301500,0.573660955,0.737755535,0.362456949
14301000,0.161526222,0.204720917,0.630668859
14299800,-2.402317692,-0.280345268,4.104793258
14243000,-1.147649798,-0.281953165,4.009380742
14242580,-0.209318847,0.15279661,0.973686816
14240525,-4.843793988,-0.009225035,15.87887538
14238000,-1.91974286,-0.882564342,2.922183
14236200,0.678066169,0.767222783,0.267079159
14233500,-0.284806434,-0.033166452,0.711254486
14231900,-0.295651272,0.176881675,1.404538309
14231000,0.37664419,0.373246482,0.390787365
14226500,0.248725766,0.291158714,0.338726825
14222500,-0.048366727,0.452622966,1.555375219
14220500,-0.589499426,-0.353274053,1.522914865
14219800,-0.187042236,-0.105015723,0.284731956
14219000,0.57111504,0.652859238,0.448364976
14216500,0.482816179,0.676944891,0.516971415
14216000,0.633768827,0.656491199,0.254648297
14211814,-4.730866428,-2.171127425,7.839047694
14211550,-5.524307648,-3.017989757,7.445559875
14211500,-0.253175326,0.402799251,1.792606408
14211499,0.476532766,0.526754,0.272389152
14211400,-2.823728201,0.447137981,10.59805285
14211315,-0.487699302,-0.368511173,0.731196994
14211010,-0.339814063,0.083903975,1.242634974
14210000,-0.364876217,0.296138329,1.835601403
14209500,-0.367151614,0.378332085,2.205331719
14209250,-587.4620114,-85.34355817,867.4010254
14209000,-11.7711501,-8.401189625,13.31723578
14208700,-5.678978794,-3.990029223,4.947486793
14207500,-0.35111393,-0.05183375,1.18186185
14206950,-0.333649854,-0.122092753,0.744922204
14206900,-1.024292801,-0.693825951,1.431435704
14205400,-8.944534744,-8.15071278,6.33532441
14203500,-0.685074019,0.313148966,1.858011256
14202000,0.468680913,0.687033446,0.609361338
14201500,0.795162662,0.823974275,0.078755298
14201340,0.630195988,0.77897643,0.328438799
14201300,-0.087758309,0.369639319,1.284884297
14200700,0.847258813,0.869771671,0.07086613
14200300,0.821712064,0.833194479,0.090016944
14200100,0.499027422,0.664524821,0.369526387
14200000,-0.159890643,0.513058457,1.287073517
14199704,-2.167041718,-0.531117481,3.712893662
14198400,-8.021092481,-0.511481369,18.24187352
14197900,-0.209116922,-0.20920184,0.252266178
14194150,0.423314899,0.557890218,0.523209093
14191000,-0.483279423,-0.346683687,0.452177915
14190500,0.312166184,0.516177944,0.791157947
14189000,-0.450274966,-0.321267144,0.762042673
14188800,0.528963357,0.721369113,0.513938435
14188610,0.456456777,0.481789065,0.258877698
14187500,-0.240024109,-0.004469917,0.802390708
14187200,-0.393288163,-0.073905676,1.048247265
14187000,0.141906576,0.541413571,0.961404597
14185900,0.536443494,0.640549119,0.399198663
14185000,0.058999755,0.525360338,1.042223617
14184100,-0.160268129,-0.082104915,0.578004681
14183000,-1.022165028,-0.288577379,1.783981557
14182500,0.567295491,0.695190314,0.44969709
14181500,-4.9279906,-1.30436857,10.23751007
14180300,-0.243718498,0.057359801,1.057852878
14179000,0.266344691,0.527254615,0.692026927
14178000,-1.565087551,0.152146984,4.927674169
14174000,-2.279118206,-0.352199685,5.565512848
14171600,-0.400024682,-0.222840167,0.619197741
14171000,-0.792281021,-0.038331809,2.279749309
14170000,-0.397037009,-0.499731404,0.566683364
14169000,-38.07433612,-0.916768754,178.9323271
14166500,-0.582638399,0.031039186,2.788835738
14166000,-3.249027321,-0.490312192,7.099723285
14165500,0.160325588,0.099366015,0.318776473
14165000,-0.318846651,0.564404782,2.315116607
14164900,-0.457774427,-0.092779472,1.120709547
14164700,-1.919717317,-0.26311396,6.673645832
14163900,-0.995512199,-0.08037167,2.956057445
14163150,-0.719887593,-0.227918924,1.499701578
14162500,-3.9069389,-1.105907522,8.636768686
14162200,-1.329983708,-0.586957209,1.742776953
14161500,-0.453095272,0.567957666,3.095360876
14159500,-3.108511206,-0.57304727,7.229367868
14159200,-0.957285055,-0.040896032,3.404986387
14158850,-32.78447427,-5.862706765,65.39015199
14158790,-0.021948355,0.625809136,2.745857935
14158500,-11.26327464,-2.027855742,18.23298695
14157500,-0.304442317,-0.131293317,0.763017879
14155500,-1.009615651,-0.9807682,1.257268754
14154500,0.33391779,0.392659757,0.351754527
14153500,-1.076632519,-1.243114248,0.835929793
14152000,-3.979321128,-1.182782093,6.080300133
14151000,-2.164104859,-1.341443772,2.294029866
14150800,-0.270009315,0.026342638,0.755331559
14150000,-7.530525359,-1.384750444,17.93370319
14148000,-1.418385599,-0.080981239,3.361821705
14145500,-3.69316575,-1.80339442,4.592129706
14142800,0.020384217,0.117359476,0.673053205
14142500,0.520831992,0.686417014,0.420030609
14141500,0.599020244,0.651281459,0.258401858
14140000,-28.62183783,0.567546653,139.4762353
14139800,0.515801479,0.659912652,0.443279783
14138900,0.710565263,0.752718979,0.212364092
14138870,0.557572822,0.686973261,0.390523721
14138850,0.633188207,0.711341109,0.27336844
14138800,0.713131823,0.76742301,0.178032661
14138720,-13.74596923,-7.604189744,14.26279337
14137000,0.353713128,0.612102734,0.713001763
14123500,-17.51566914,-5.270551202,31.66834831
14120000,-0.072266201,0.443771983,1.690952847
14113200,-35.58432264,-2.316236791,54.24695064
14113000,-11.21591428,-1.55761343,30.15535159
14111400,-13.39038902,-3.596777631,25.0242864
14107000,-1.0077829,-0.521658637,1.398621303
14105700,-0.998110005,-0.998573824,0.343663646
14103000,-42.81976274,-35.14673574,44.13399304
14097100,-62.33990027,-20.56714504,127.011047
14096850,-141.6340479,-61.94901026,215.0240034
14093000,-7.290546166,-0.560488588,17.70934227
14092750,-3.058695889,-0.272072974,6.666407391
14092500,-57.68674151,-52.09135701,39.8258073
14091500,-577.2196717,-206.7589822,609.0186566
14087400,-374.7456057,-337.4257023,212.3806999
14087380,-18.43502885,-16.09611348,12.70998284
14076500,-3.115734468,-2.194521262,3.514844906
14048000,-9.916848948,-6.01588116,15.60479893
14046778,-7.262942501,-3.511821815,9.92400381
14046500,-5.189795722,-2.920252561,6.071209246
14046000,-16.80553438,-6.141810972,26.55945398
14044000,-11.24258084,-8.866765202,12.26335907
14043840,-9.914687006,-10.25135645,4.656622473
14038530,-0.881843849,-0.561596553,1.203391663
14036860,-18.12690846,-10.18699129,20.60224319
14034608,-10.82350153,-9.239212974,12.02272396
14034500,-12.54377442,-3.819467033,25.15909642
14034470,-61.75626373,-19.58536212,95.84372978
14033500,-3.793991284,-0.723248747,10.67502327
14020850,-2.234701926,0.340301026,10.17814055
14020300,-11.53063495,0.091109517,51.61140793
14020000,-1.958868351,-0.042197939,5.66855871
14018500,-12.87386752,-6.638742689,17.35179341
14015000,-12.70809299,-1.539672916,37.26546319
14013700,-2.869334151,-0.009084799,9.275817641
14013000,-3.160580051,-0.53724222,5.745516981
13621955,-32.34659684,-13.85154705,42.6816842
13351000,-1.739341682,-0.056111332,3.43976231
13348000,0.053034805,0.054321542,0.195627603
13346800,-0.766777196,-0.366529494,1.106905084
13345000,-1.780639143,-0.111636862,3.387630514
13344500,-16.58781844,-8.150156931,28.3765364
13342500,-0.92699195,-0.370928657,1.957682888
13342450,-97.61332956,-12.67322921,331.0047355
13342340,-20.55176716,-4.319438392,47.24251021
13342295,-42.3439019,-23.66150475,54.93443628
13341570,-1.35083753,-0.917295113,1.764548219
13341050,-0.916070555,-0.365714123,1.996943306
13340600,-1.220253116,-0.509712477,2.265362658
13340000,-0.484687469,-0.121605738,0.922050083
13339500,-8.049049738,-2.695947486,11.5654689
13338500,-5.765910694,-2.783275929,7.328722865
13337500,-19.3467606,-2.906836678,34.04943213
13337000,-1.482757901,-0.350114234,3.21809386
13336500,-0.661987134,-0.354579127,1.095118021
13335050,-16.9507474,-3.720815236,35.0171894
13334450,-14.18561779,-9.989149378,14.67523928
13334300,-3.578270419,-1.286878874,5.596562183
13333000,-5.714355189,-0.648205462,15.03336521
13331500,-6.341782823,-0.2052218,13.79971596
13317660,-9.192162626,-2.854336436,20.52417921
13317000,-4.651160187,-2.069193631,7.219135079
13316500,-1.691494427,-1.635469983,1.915955215
13313000,-5.768647756,-1.795045519,8.541612626
13311450,-21.55633916,-21.70110469,11.75822996
13311250,-2.291931109,-2.521864664,1.818219617
13311000,-8.555735869,-4.365574519,13.64224097
13310700,-3.085589432,-0.787625359,6.856441895
13310199,-9.653462753,-5.637277421,12.80903444
13309220,-8.499353871,-6.538795467,7.802215165
13307000,-4.769102805,-2.315887055,7.130039124
13306385,-13.13205494,-8.076660466,11.62835072
13306370,-56.76235782,-17.52845412,97.72337101
13306336,-74.8148985,-5.525203173,159.4607213
13305310,-4.192003985,-3.572936005,3.449799807
13305000,-5.181454865,-3.440076873,4.875179938
13302500,-3.70735181,-1.999713396,5.114002237
13302005,-3.865438161,-2.757716918,2.711900309
13297355,-422.8254112,-79.04265458,1053.812103
13297330,-7.513316315,-2.466379044,10.70183817
13296500,-5.426832432,-1.117963221,9.448804392
13296000,-1.73324843,-0.333039302,2.664454609
13295000,-2.389619058,-1.061140537,3.905859622
13290450,-3.751265944,-0.836103679,9.148982039
13269000,-70.62169143,-4.909790135,211.4527793
13266000,-3.391144345,-0.549850494,7.900357318
13265500,-0.057396241,-0.013595204,0.101568629
13258500,-2.56052004,-0.290880245,8.01934815
13251000,-0.724465219,-0.565094783,0.713251267
13250000,-0.310499382,-0.191855786,0.881648
13249500,-1.347826845,-0.987469569,1.634623361
13247500,-1.747204815,-1.57179479,0.840552326
13246000,-0.910866112,-0.947347326,0.433063427
13240000,-7.385763469,-0.592835666,13.52991969
13239000,-1.529262144,-1.033709596,2.640813045
13237920,-2.938776409,-2.009899,3.346896976
13236500,-18.56543481,-0.553705876,43.01927774
13235000,-6.220922365,-4.16335354,4.988748081
13233300,-32.84385802,-22.30433082,34.75149187
13217500,-2.981211693,-0.682132389,3.745755821
13215000,-18.40999221,-0.46977464,35.3474775
13213100,-26.3221078,-9.964679075,35.89385526
13213000,-12.69967638,-10.15053098,10.72131757
13211205,-15.29951911,-15.29951911,4.598179809
13206305,-7.708225905,-7.040471396,3.955512702
13206000,-7.832210321,-5.513512376,7.022630082
13200000,-3.631036403,-0.653943605,9.287889388
13192200,-0.43940133,-0.49659718,0.782115961
13190500,-0.275421391,0.015068699,1.65934549
13186000,-5.497481813,-2.84476976,6.132909231
13185000,-5.682332156,-3.066233803,8.499773278
13183000,-45.43708831,-28.67274699,47.65624809
13181000,-50.92061335,-51.57444432,31.93016546
13176400,-8.482552735,-4.245910927,11.36076296
13175100,-3.267857052,-1.875996444,3.717658402
13174500,-1.591283025,-0.826702311,2.258369862
13172455,-25257.56819,-9948.665949,35385.10416
13168500,-3.427694082,-2.54582879,3.070070784
13162225,-4.656948785,-0.80287221,7.51951919
13161500,-13.2508611,-1.579843933,52.60953071
13159800,-477.9116121,-1.188215367,2078.022488
13154500,-20.2435773,-11.79824099,30.13781911
13152500,-8.82210323,-3.040546954,16.86999779
13150430,-72.59889141,-45.80462206,72.94888739
13148500,-31.25439221,-0.519526616,100.5591703
13147900,-14.76340396,-7.685048763,17.34260528
13142500,-14288.96256,-0.426946099,49165.35964
13141500,-2998.525461,-580.0619988,7088.167527
13140800,-892.8252337,-55.14064142,2658.717927
13139510,-27.72415886,-13.48930289,59.5761676
13138000,-6.909831117,-6.318817768,6.614823168
13137500,-8.033372254,-4.696245033,9.413373365
13137000,-60.82339349,-41.90514002,52.47915549
13135520,-4.914829132,-3.199177371,6.107851069
13135500,-12.34520636,-11.5556159,12.83212946
13127000,-2.719977687,-0.49761296,6.138772393
13120500,-11.07933552,-3.134113483,15.88929634
13120000,-10.38418752,-2.223314411,15.68162279
13119000,-300.0488901,-168.271871,273.7765044
13118975,-256.4435364,-256.4435364,59.70016872
13118700,-235.2015196,-132.1704976,244.4848107
13116500,-160.2907784,-7.912622126,302.6655694
13108150,-3.780827753,-2.239789185,3.360376148
13105000,-2.697247918,-2.106937087,2.291374721
13095500,-2863.336461,-2251.272562,1587.733848
13095175,-1842.294832,-1482.516374,1447.851
13094000,-298.5267911,-189.818578,316.8024892
13092747,-11.23953568,-10.65752319,6.349761583
13090500,-664.3989033,-455.0162231,724.7548754
13089500,-481.3931975,-265.5365283,502.5114171
13083000,-62.59171935,-53.8293691,44.38276784
13082500,-44.02261731,-20.34811536,52.15405782
13081500,-1.378866899,-0.777534322,2.366200932
13078000,-315.2034032,-98.98625316,563.3391551
13077000,-0.84178596,-0.351140423,1.632217045
13075983,-738.0278763,-621.3975018,647.2568897
13075910,-8.288825483,-6.07265255,4.758413767
13075500,-1.315312877,-1.078939595,1.427116819
13075000,-35.56656674,-38.83155321,25.03501448
13073000,-9.623780332,-5.398270576,14.49776322
13069500,-24.6491597,-17.92517427,28.04507475
13068500,-138.1024934,-114.1372485,79.44752628
13068495,-483.1011507,-111.3752261,1286.876923
13066000,-42.33887916,-8.133829053,119.4384676
13063000,-28.1991589,-9.337847276,40.28438691
13062500,-14.27655806,-8.645606588,17.19325395
13060000,-4.428125575,-2.305003016,6.281470798
13058510,-0.555829103,-0.471784887,0.413209555
13058000,-0.896972864,-0.809517524,0.702573835
13057940,-80.49882692,-53.0742605,79.39332875
13057500,-28.99262941,-11.35981325,41.52354443
13057155,-2.752072313,-0.661583037,4.246201269
13057000,-1.279478097,-0.340489889,2.192923049
13056500,-2.073348084,-0.861742584,2.440675609
13055340,-4.528890717,-4.522511059,2.52724131
13055250,-34.36437778,-19.16036917,45.01651825
13055000,-18.08140919,-15.01621509,11.48748783
13052200,-28.98769263,-22.38377222,27.10645606
13050500,-4.10433817,-2.798354852,6.088006922
13049500,-3.865453206,-1.584646198,9.380141689
13047600,-10.41285217,-5.424123624,25.37269534
13047500,-519.5791782,-31.99606134,1279.366839
13046995,-6.460064756,-3.086721822,9.37587337
13046000,-28.81073508,-7.703110552,52.62776129
13042500,-2.958882298,-0.335037684,6.129140731
13041010,-252.3794137,-189.645344,258.9184629
13039500,-20.2187349,-2.513214294,39.04291379
13038500,-1.732630029,-0.924756925,2.416339456
13037500,0.115277514,0.123276857,0.193470268
13032500,0.19314049,0.201995487,0.14316152
13027500,-118.6210166,-96.54452905,82.51367921
13025500,-64.2615333,-47.6914409,29.69750292
13023000,-4.46471513,-2.038264448,5.974762033
13022500,-0.530241428,-0.359514724,0.679644894
13018750,-0.44783892,-0.407920168,0.591465291
13018350,-5.109524604,-4.296936674,4.308123053
13018300,-2.337960441,-1.500692574,2.989316284
13016450,-1.358550029,-1.047630887,1.119902675
13016305,-5.313938904,-1.805566931,10.65852089
13014500,-19.32573856,-6.964366334,33.9110719
13013650,-0.346913369,-0.308848951,0.334691628
13011900,-18.66454371,-11.45870493,22.86775968
13011500,-2.675824392,-2.10011458,2.954147428
13011000,-0.286365747,-0.29189957,0.174552612
13010065,-8.667180436,-3.753842707,9.038669777
12513000,-1.401115942,-0.465454783,2.02796486
12510500,-2.332780198,-2.202910447,2.155431007
12508990,-2.915633223,-2.336785742,2.700646975
12506000,-5.292424161,-7.260006483,3.953772053
12505450,-32.64410933,-7.02478928,100.9552361
12502500,-30.17707242,-10.96772093,45.59653477
12500450,-5.211941855,-3.182547257,8.047184487
12488500,-1.229126839,-0.366691335,2.14097156
12484500,-2.153221245,-1.618426231,1.859234396
12472800,-1.080260268,-1.088102376,0.475185315
12472600,-2.364183089,-0.935426431,4.686873101
12467000,-58.65718206,-48.26963163,31.17072925
12465000,-22887.7914,-112.985035,88215.09384
12464800,-7256.671813,-37.30293393,25516.30443
12462500,0.294120237,0.580059843,0.553834199
12459000,0.227075376,0.56307493,0.638993359
12458000,-0.184070413,0.354279224,1.496676384
12457000,0.253990575,0.614276864,0.819943148
12456500,-0.552822322,-0.403770535,1.079698157
12452990,-2.789142541,-0.596976742,4.716292368
12452890,-4.073511715,-1.813566071,6.89928909
12452800,-1.909595338,-0.160804975,3.677798782
12452500,-5.654159769,-4.053634907,4.912949612
12451000,-1.257956918,-0.220031046,3.31614534
12449950,-7.745015929,-2.289113745,17.43393037
12449500,-6.369503125,-1.291161002,17.57434325
12448998,-18.54216062,-2.025640701,48.23275263
12448500,-4.803098585,-1.054077195,11.34179753
12448000,-1.795220464,-1.241475293,1.521983018
12447390,-1.765212733,-0.928000233,2.326527535
12447383,-322.2083371,-10.50901033,1202.986024
12447285,-8.995675392,-1.281645166,17.84032553
12447200,-26.14338989,-11.96079025,35.25348459
12446995,0.050021756,0.08628915,0.124400097
12446400,-8.52964406,-7.054256216,6.448910612
12446150,-3.063776091,-1.910739178,2.961908039
12445900,-13.34818407,-9.305787959,14.72988522
12445500,-8.757636465,-1.188026342,15.87165809
12445000,-24.98800525,-11.74948918,32.31151129
12444290,-342.0084024,-332.4893909,251.3116322
12442500,-8.698163035,-5.200483604,13.08604111
12439500,-55.88550951,-36.58517131,64.73450874
12434590,-135.0901635,-61.97356744,153.1402359
12433200,-78.48235512,-38.69544469,119.4665483
12431000,-4.187009391,-3.221919609,4.075245394
12427000,-62.00210395,-54.81333686,46.50985562
12424000,-4.40932512,-0.252342663,14.34504273
12422990,-0.955940002,0.059537949,3.09586109
12422500,-1.865974884,-1.309475125,2.064857275
12419000,-1.368064776,-1.164646413,1.648581441
12417650,-1.107866818,-1.397667936,1.640909324
12415135,-1.869450963,-0.906655938,3.391311596
12414900,-3.723443935,-1.246317506,4.89782438
12414500,-2.352369763,-0.825378221,4.571409035
12413875,-28.76275913,-10.61452196,34.85689097
12413860,-0.394588506,-0.393618133,0.572992644
12413500,-0.81533296,-0.436952836,1.501085168
12413470,-0.809943055,-0.080388193,1.485667244
12413445,-9.717581581,0.149595185,33.24008418
12413370,-4.410554645,-0.374463508,10.09946587
12413355,-1.133519867,-0.450729983,1.675028152
12413210,-1.261638342,-1.441646888,1.460559395
12413131,-1.218497083,-0.242874108,2.290139777
12413130,-5.452517867,-2.703490894,5.720328106
12413125,-1.441286233,-0.413394907,2.570948043
12413000,-0.892188246,-0.502294147,1.790961682
12411000,-2.380501075,-0.925936339,3.244084417
12409000,-52.40609866,-17.49514599,64.67627086
12404900,-122.9639981,-122.9639981,174.5452803
12404500,-88.00405314,-12.1858946,194.4733915
12401500,-73.37773042,-33.5221949,130.6552133
12399500,-1.133590087,-0.891422625,0.808250629
12397100,-1.099299392,-0.961543839,1.011290048
12396500,-2.163905017,-1.692054346,1.836847367
12395500,-2.069732702,-1.469618711,1.844862798
