site_no, average,dec_lat_va,dec_long_va
1500000,0.167145023,42.33313889,-75.2343056
1472620,-0.897484587,40.40399276,-75.2343416
1454700,0.333959635,40.6692656,-75.23628808
1475548,-0.257583331,39.9327861,-75.2376361
1430000,0.489498948,41.56203315,-75.2479534
1441495,0.646770713,40.9909265,-75.2551824
1412800,-3.138298619,39.4725,-75.2555556
1477120,-0.392369639,39.74055556,-75.2591667
1446775,-5.481176553,40.7489862,-75.2651783
1429500,0.388020173,41.6073104,-75.26712048
142400103,-16.97028465,42.1735833,-75.2794444
1475530,-0.502929338,39.97483455,-75.2799067
1484525,-1.153942483,38.59455556,-75.29102778
1339060,0.362129782,43.11144444,-75.294
4252500,0.417081448,43.51166667,-75.3066667
1500500,0.53211341,42.3215,-75.31638889
1440485,-2.400058783,41.09397946,-75.32212759
1485000,0.603460617,38.38888889,-75.3244444
1429000,0.184001772,41.58730898,-75.3268449
1482500,-0.100209344,39.64388889,-75.33027778
4262500,0.280515291,44.18555556,-75.3308333
4256000,0.347184734,43.74680556,-75.3334444
1338000,0.514412107,43.14277778,-75.3378056
1473500,0.271248488,40.11121934,-75.3468502
1428750,0.520731807,41.67452998,-75.37601299
1453000,0.381832785,40.6153761,-75.3787914
4263000,0.251145645,44.5994444,-75.37888889
1452500,-8.715927964,40.6412091,-75.37934709
1426500,-1.200680722,42.00302778,-75.38352778
1425000,-669.3474074,42.07491667,-75.3958056
1476480,0.366254463,39.9162225,-75.4032496
4258000,-0.030392815,43.8972222,-75.4041667
1502500,0.450407776,42.37777778,-75.4061111
1477000,0.469909366,39.8690009,-75.4082494
1472810,0.678307036,40.2587137,-75.4287873
1336000,-1.048421084,43.26444444,-75.43638889
1475850,0.472545781,39.97649897,-75.4365864
1473000,0.53740824,40.22954725,-75.451567
1484080,-11.3133488,39.0105,-75.4583056
1473169,0.188569621,40.07927367,-75.46074808
1485500,0.50200745,38.22891667,-75.4714444
1534300,-0.151121768,41.67980547,-75.47184988
1451650,-4.501272275,40.59648637,-75.4740717
1502632,-0.029907728,42.29138889,-75.47638889
1452000,0.48735841,40.62315267,-75.4824053
1451500,-5.738094534,40.5823197,-75.48296088
1449360,-0.282548837,40.8975919,-75.5024077
1505000,0.588899773,42.6786111,-75.5105556
1484100,-0.301661386,38.90577778,-75.51275
1472198,-0.303353069,40.39398789,-75.51545918
1477800,0.260830452,39.7609722,-75.5186944
1483700,0.333679318,39.1637222,-75.5190833
1447680,-0.028549106,41.06527778,-75.52138889
1472199,0.398764259,40.3739879,-75.5224034
1534500,0.357180732,41.5045259,-75.54213
1487000,0.482043195,38.7283333,-75.5618611
1486500,0.298671708,38.3531111,-75.5725556
1481500,0.128982316,39.7695,-75.5766944
1481000,0.294281321,39.8698328,-75.5932623
1505810,0.493313557,42.44166667,-75.59638889
1450500,-0.977032348,40.8062047,-75.5979643
1472157,0.392101139,40.15149064,-75.601305
1451000,0.344618351,40.7570395,-75.60296388
1447720,0.628448994,41.0848082,-75.6054666
4242640,0.251768357,43.25825,-75.61302778
4242500,0.210079043,43.3011111,-75.6214722
1447500,0.425156344,41.1303626,-75.625467
1451800,0.662076853,40.66176219,-75.626854
1480000,0.271829915,39.76280556,-75.6365
1502731,-0.042025444,42.0748611,-75.63763889
4243500,0.620731841,43.09755556,-75.6394167
1480015,0.255936894,39.71575,-75.6399444
1534860,0.516716167,41.44119115,-75.6421337
1449800,0.309066996,40.84564756,-75.6457437
1472000,0.404282829,40.2417631,-75.6515752
1483200,-0.163199517,39.36627778,-75.66938889
1486000,0.204671742,38.21388889,-75.67138889
1488500,0.532272242,38.84969444,-75.6731111
1480870,0.482545082,39.9687191,-75.6732715
1479000,-0.073978188,39.6992222,-75.67502778
1480638,-1.456654774,39.9303864,-75.6846599
1479820,0.402754125,39.81677739,-75.6916008
1449000,0.380130281,40.8292587,-75.70518938
1480700,0.318403265,40.03482757,-75.7085488
1483155,-37.43712312,39.4309722,-75.7094722
1480685,-1.758808763,40.05538195,-75.71632459
1478000,0.305618015,39.63738889,-75.72788889
1447800,0.260827814,41.1048062,-75.7321362
1480675,0.462270813,40.09787927,-75.74159878
1471875,0.538920713,40.339538,-75.7421359
1536000,0.646269111,41.35924619,-75.744359
1478650,-0.478208236,39.6892222,-75.74875
4243783,0.284461864,43.0956111,-75.7512222
1478245,-0.492602297,39.7475,-75.7708333
1507000,0.456187898,42.32444444,-75.77138889
1478120,-1.118285746,39.8284429,-75.780773
1491000,0.506825416,38.99719444,-75.7858056
1480617,0.458672727,39.9617734,-75.8013341
1503000,-0.184772857,42.03527778,-75.8030556
4249200,0.023433135,43.5422222,-75.81388889
1495000,0.114134064,39.6675833,-75.8255833
1480500,0.526766603,39.98566144,-75.8274467
1480400,-0.061887419,40.0273261,-75.8449449
1512500,0.002204644,42.21805556,-75.8483333
4244000,0.132963338,43.02305556,-75.8586111
1480300,0.5159689,40.07287916,-75.8607744
1493000,-0.222418835,39.24994444,-75.8615
1470755,-0.257416402,40.52537159,-75.8749251
1490000,0.0541913,38.51166667,-75.8799167
1536500,-0.731646564,41.2509149,-75.8807518
1534000,0.677472958,41.55841008,-75.89464168
1494850,-0.269637747,39.8223306,-75.8968883
1510000,0.436948295,42.5411111,-75.8997222
4260500,-0.236917195,43.98555556,-75.9247222
1471510,0.297353598,40.33163889,-75.9386667
1493112,-7.078562561,39.25705556,-75.94013889
1491500,0.244413086,38.96680556,-75.9430556
1469500,-0.546252263,40.80703327,-75.97187089
1471000,0.078454949,40.36898166,-75.9791015
1470500,0.291093652,40.5225932,-75.99826819
1513550,0.60310504,41.96277778,-76.00138889
4245840,0.366896508,43.2597222,-76.00277778
1493500,0.130664835,39.28002778,-76.0145556
1470960,-0.203421287,40.3706482,-76.0252159
4250200,-0.199689737,43.53119444,-76.0376944
1533400,-0.605486109,41.60729826,-76.0502031
1494150,-0.170426594,39.0540833,-76.0546667
1513500,-0.302287296,42.0908333,-76.0561111
4250750,0.490915732,43.8133333,-76.0747222
1538000,0.178633678,41.0595282,-76.09381749
1492500,0.28658252,38.96488889,-76.1088333
1578475,-0.477348582,39.7067746,-76.1152286
1468500,-0.033631665,40.6292577,-76.1246622
1580700,0.410823803,39.52263889,-76.14227778
4239000,0.459145703,42.9833333,-76.1508333
1509000,0.383629082,42.60266667,-76.15938889
1576767,-0.582710044,40.00916667,-76.1622222
4240010,0.425913941,43.0575,-76.1625
4237962,0.261913285,42.9,-76.1691667
4240120,-0.284757671,43.0772222,-76.17027778
1470779,-1.842403629,40.4134258,-76.1716128
1578310,-0.780815867,39.65788889,-76.1744444
4240100,-1.341705531,43.0358333,-76.1816667
4240105,-3.498774877,43.0561111,-76.185
1580520,0.08904966,39.61744444,-76.1918611
4247000,-0.482622371,43.2053611,-76.21777778
4240300,0.406761864,43.0808333,-76.22638889
1581649,0.407617475,39.49219444,-76.2591111
1576516,-26.32158724,39.99154444,-76.2609306
15765185,-20.32722102,39.99119167,-76.26395278
1513831,-0.271095305,42.0972222,-76.26638889
1576500,0.284190717,40.05009748,-76.2771798
4247055,-0.814743389,43.21116667,-76.2871111
1581757,0.380712511,39.43927778,-76.30602778
1577500,-1.056368116,39.77260378,-76.3157919
1576787,0.226614745,39.90593409,-76.32829298
1581500,0.286373273,39.5414722,-76.3301111
1514850,0.67052614,41.97416667,-76.3322222
158175320,-20.55395409,39.48144444,-76.3404444
1585075,-0.433060379,39.40852778,-76.34263889
1581752,0.467759955,39.49627778,-76.3474444
4237496,-0.005324299,43.1623333,-76.3626944
1576754,0.188144585,39.9464886,-76.3677388
1581700,-0.251034861,39.51994444,-76.3729722
4233286,0.304745984,42.38138889,-76.3944444
1572025,0.289243929,40.53258999,-76.4021793
1580000,0.037660003,39.6299722,-76.4033056
1539000,0.719542737,41.07814118,-76.4313333
1584500,-2.078191954,39.5053611,-76.43177778
1585104,-0.110195964,39.383,-76.4329722
4235299,0.282812263,42.7115833,-76.434
4233300,0.363433966,42.40305556,-76.435
1538700,-0.744700241,40.9939757,-76.4399451
1531500,-0.432763825,41.76535278,-76.4407743
1585100,-0.273210935,39.37077778,-76.4460556
4236800,-0.572207248,43.01488889,-76.47225
4234000,0.495181994,42.4533333,-76.47277778
1584050,-2.97533015,39.45469444,-76.47888889
1532000,0.589493003,41.70757505,-76.4849432
1585090,-0.845625591,39.3795833,-76.4958056
1515000,-0.211985708,41.9847222,-76.5011111
1661500,0.47714767,38.24175,-76.5036667
4249000,-0.613649638,43.45166667,-76.50527778
4233255,0.515236811,42.4272222,-76.5216667
1572190,0.490508825,40.4792558,-76.530797
1576000,-0.785257254,40.0545413,-76.5307992
423401815,-12.59473239,42.5526111,-76.5338333
1552500,0.631260632,41.35702418,-76.5346708
1585225,-1042.929716,39.33669444,-76.5406111
1585219,-0.007154909,39.3179722,-76.55513889
158397967,-20.08672834,39.4096111,-76.55725
1573160,-1.711554114,40.3426111,-76.56188889
4235440,0.001583717,42.93238889,-76.5635556
1573695,0.499898719,40.19527778,-76.56777778
1573000,0.565191279,40.4025897,-76.57718829
1531908,0.353051575,41.69777778,-76.5786111
1585200,-1.060458188,39.37363889,-76.5843333
1583800,0.303058401,39.4256111,-76.5961944
1540500,-0.662521144,40.95814218,-76.6191222
1582000,-3.451626736,39.6040833,-76.6204722
1589464,-1.23617598,39.3395,-76.6256944
1589500,-2.640369821,39.17,-76.6306111
1531000,-0.056869138,42.0022222,-76.6347222
1582500,-1.455142075,39.54969444,-76.6361111
4235600,-0.530457616,43.0786111,-76.6455556
1583600,0.335356809,39.4855833,-76.6457222
1589352,0.126513452,39.2715,-76.6485556
1589795,-0.216058377,39.06825,-76.65152778
1589440,-0.083782666,39.3917222,-76.6609444
1573560,0.475438859,40.29842358,-76.6677469
1581960,-4.259695642,39.673,-76.6749722
1531325,0.023302148,41.76055556,-76.675
1583500,-0.663748198,39.51077778,-76.6765
1583580,-3.13958741,39.4794722,-76.67802778
1553700,0.098258369,41.0617522,-76.68023479
1573710,0.66204388,40.14930556,-76.68775
1581920,-0.486516853,39.61905556,-76.6903611
1589100,-0.415774849,39.24,-76.6921944
1575585,0.34475403,40.0187082,-76.6930218
1594440,0.434657387,38.95591667,-76.6936944
1669520,-0.107469997,37.6337529,-76.6963468
1589305,-0.151470629,39.3351111,-76.7108333
1589330,-0.191616756,39.3112222,-76.71663889
1574000,0.30794106,40.0809008,-76.7180813
1589035,0.136769628,39.2273333,-76.723
1661050,0.388349624,38.33330556,-76.725
1589315,-0.012084192,39.31325,-76.7321111
1589300,0.187621825,39.34588889,-76.7331944
1589320,0.015200899,39.31805556,-76.73577778
423406130,-247.0247892,42.96292674,-76.7368961
1589317,-0.463821564,39.327,-76.74513889
1594526,0.125559089,38.8142222,-76.7487222
1589316,-0.809740419,39.31891667,-76.7506944
1553005,-25.21696566,41.20758197,-76.7521806
1575500,0.389274679,39.94620975,-76.7552459
4232730,-0.696529673,42.93888889,-76.7611111
1589290,-0.989767572,39.3615833,-76.76175
1589025,-0.03107027,39.25125,-76.76377778
1583100,-0.714845046,39.5206111,-76.76688889
1581870,0.227573971,39.62569444,-76.7726111
1581830,-4.070809385,39.65480556,-76.7809167
1581810,0.121119551,39.68980556,-76.7814722
1589197,0.048641083,39.44294444,-76.7834167
1589000,-1.313450978,39.31030556,-76.7924167
1553850,0.030766204,40.97444444,-76.8
1530332,0.118707273,42.08638889,-76.8011111
1594000,0.563376787,39.13441667,-76.8161667
2047783,0.249482135,36.90653868,-76.81995939
1554000,-0.667552764,40.8345293,-76.8266349
1531250,0.45116057,41.84035215,-76.8269019
1593450,0.394467985,39.18788889,-76.8307222
1593500,0.593239127,39.16775,-76.85125
1574500,0.178672579,39.8787104,-76.8533073
1571005,-0.94437782,40.3061111,-76.8555556
1593370,0.378010881,39.22577778,-76.8700556
1592500,-7527.505033,39.1157222,-76.87375
2047500,0.215443935,37.0251499,-76.8746824
1553500,-0.145976896,40.96758498,-76.8763543
1586000,-0.093749128,39.503,-76.88438889
1570500,-0.710273971,40.25481164,-76.8860846
1553025,-0.164195008,41.10805556,-76.89
1571500,0.180572698,40.22481237,-76.8980293
2049500,0.296253501,36.7626499,-76.89829369
1669000,-0.466931006,37.8770819,-76.900521
1586210,-2.812883899,39.48944444,-76.9029444
1555500,0.360428539,40.61119589,-76.9119198
1552000,0.562484529,41.32507836,-76.91246379
2050000,-37.49274341,36.68042849,-76.918294
1649500,0.050094312,38.96025,-76.9259722
1660920,-0.079878056,38.4905833,-76.9270833
1651800,-1.004278275,38.90127778,-76.94327778
2047370,-295.0350832,36.56681864,-76.9444058
4232482,-0.179818731,42.6803333,-76.95388889
1586610,0.318499814,39.45188889,-76.9553056
1649190,0.368365969,39.0333611,-76.96402778
1651000,0.107475277,38.9523333,-76.9660556
1653600,0.305584086,38.70577778,-76.9661944
1585500,-2.475242315,39.59269444,-76.96825
208111310,-16.55552421,36.04777778,-76.9841667
1649150,-0.592416846,39.08838889,-76.9895833
1573825,0.579475516,39.9412222,-76.99
1551500,-0.257106619,41.23618985,-76.996634
2053500,0.222242019,36.28027778,-76.9994444
1591610,-0.749378158,39.19219444,-77.00438889
1650800,-0.406442142,38.9862222,-77.0048611
1516500,0.271962211,41.79090746,-77.0146877
1570000,0.664537691,40.2522222,-77.0211111
1591700,0.267482245,39.17452778,-77.0214167
2053200,0.610009136,36.3708333,-77.0255556
1650500,0.52509937,39.06566667,-77.0293333
1550000,0.502247278,41.41813179,-77.0330238
1648000,0.199949831,38.9725,-77.04
1550500,-30.91222043,41.2670217,-77.04663479
1555000,0.222411029,40.86674917,-77.0483088
1591400,0.308723543,39.2559722,-77.0510556
1591000,-0.640898931,39.23825,-77.0557222
1658000,0.218526293,38.59613889,-77.05602778
1529950,0.066523841,42.14641667,-77.0575
2042500,0.44033343,37.43625765,-77.0608027
4235250,0.279018121,42.95777778,-77.0680556
2042222,-3715.275532,37.2923611,-77.0787222
1516350,0.624078459,41.7970183,-77.0802457
1647850,-0.62684488,39.0684722,-77.08175
1652500,-0.029087339,38.8433333,-77.0858611
1653000,-0.212365059,38.8044466,-77.10558989
1518700,0.572267518,41.95257385,-77.1152486
1646500,-0.67905165,38.94977778,-77.12763889
1567000,-0.138188981,40.47841677,-77.1291484
1526500,0.265020286,42.1211111,-77.1291667
1518000,0.360234272,41.90840709,-77.1294154
1520500,0.512291935,42.0286111,-77.1322222
1520000,0.561829732,41.99674048,-77.1399724
1573849,-0.198288229,39.9802222,-77.1546111
1674500,0.028646419,37.88388889,-77.16527778
2047000,0.319241116,36.7704276,-77.1660778
1568000,0.666849355,40.32341928,-77.1688703
1646305,0.21964042,38.95977716,-77.1756743
1529500,0.38944776,42.2525,-77.2166667
1654000,0.212870385,38.81289066,-77.2283158
1549500,0.600358535,41.47368336,-77.230809
2084160,0.306654707,35.56166667,-77.2308333
4235000,-0.116151303,42.9182222,-77.23277778
1639000,0.67539497,39.67905556,-77.23452778
1654500,0.389931517,38.8109462,-77.2349827
1639500,0.273776569,39.6123611,-77.2374444
1646000,0.672681939,38.97594346,-77.24581439
1644372,-14.90519775,39.2227222,-77.2493611
1549760,-0.396852149,41.2022951,-77.2510812
1644371,0.029265521,39.2314722,-77.2556944
1673550,-0.797156718,37.6626434,-77.2577548
1644375,-1.04699775,39.19938889,-77.2753611
1644380,-32.05648539,39.2066111,-77.2885833
4234254,0.543628533,43.0674722,-77.2982222
1525981,0.555790659,42.0722222,-77.29888889
1643395,0.077459718,39.27530556,-77.3036667
1571184,-0.000380546,40.0309245,-77.3085949
1644388,0.690072656,39.22338889,-77.31225
1644390,0.384768776,39.216,-77.3164167
1549700,0.42418032,41.273683,-77.32414028
1673000,0.156963556,37.76764189,-77.3322018
1645704,0.335459634,38.88469518,-77.3324293
1645000,0.473772509,39.1280833,-77.33577778
1645762,0.257173473,38.90888916,-77.3382627
1674182,-0.275826479,37.9603333,-77.3434444
2052090,0.062934054,36.57,-77.36138889
1643000,0.250759392,39.4028333,-77.3660833
1642190,0.254203969,39.4435833,-77.38227778
1674000,0.457963975,38.061801,-77.3858142
2045500,0.213480981,36.90014978,-77.3996996
1548303,0.479459546,41.78479405,-77.4019232
1567500,0.278222713,40.37091615,-77.402209
1643500,-0.015146396,39.29413889,-77.4070833
1569460,-197.606543,40.129533,-77.4072075
1525500,0.496122916,42.2222222,-77.41777778
1566000,0.633609715,40.5153564,-77.41915568
1671025,0.114234382,37.8256964,-77.4260929
1527500,0.022046239,42.41105556,-77.4263611
1671020,0.090703918,37.85014024,-77.42775949
1658500,0.356793826,38.5873427,-77.4285958
1656903,0.122564573,38.8823899,-77.4319047
1644280,0.663939637,39.04641667,-77.43238889
1660400,0.510908402,38.49040138,-77.4335942
1548500,0.588653246,41.52173586,-77.4474798
2092500,0.462546844,35.06416667,-77.46138889
2041650,0.359301886,37.2251505,-77.475263
4232034,0.49728416,43.02777778,-77.4780556
423205010,-10.29548851,43.145,-77.5119444
1671100,0.461927658,37.8726401,-77.5130392
2093000,0.267837983,34.84916667,-77.5194444
4232050,0.139413845,43.12802778,-77.527
1668000,0.07693439,38.30846178,-77.52915268
1518862,0.584132331,41.92312576,-77.5319298
2083500,0.048359553,35.89444444,-77.5330556
1643590,-0.465099699,39.1676111,-77.5359167
2052000,0.19137663,36.69014954,-77.5405364
1638500,-0.768535632,39.2735833,-77.5431111
2037500,-0.861714835,37.5632022,-77.5469314
1672500,0.149677244,37.796809,-77.5488744
1637500,0.125592256,39.42725,-77.5561667
1638480,0.128175103,39.25510206,-77.5763778
1644000,0.400674167,39.01955309,-77.5774918
2091500,0.453285785,35.42888889,-77.5825
1565000,0.212670024,40.65479256,-77.5830499
2089500,0.226134867,35.25777778,-77.5855556
4229500,0.552399694,42.9572222,-77.58888889
1673800,0.373628205,38.1715215,-77.5947095
2046000,0.507848497,37.0670942,-77.602489
1547500,-0.155006318,41.05173127,-77.6044379
1547700,0.335785222,41.05950916,-77.6058264
1619000,-0.531589624,39.71625,-77.60663889
1638350,0.346482228,39.1911111,-77.6154444
4231600,0.073970926,43.1417222,-77.6163056
1638420,-0.399966756,39.205,-77.62388889
1656000,0.647059362,38.63678689,-77.6249897
2080500,-4.933912379,36.46,-77.6336111
1524500,0.5448464,42.3134722,-77.6510833
2045320,0.262799838,36.9011111,-77.6736111
1523500,0.455534117,42.3347222,-77.6830556
1643805,-0.179174687,39.07230556,-77.6839444
1545600,0.363114008,41.38951168,-77.6908191
2083000,0.244125553,36.15055556,-77.6930556
1670400,-0.107789494,38.01291599,-77.7011007
1547950,0.367058694,41.1117307,-77.7022159
4224775,0.405044037,42.53555556,-77.7041667
1521500,0.459715162,42.3958333,-77.71138889
1636690,0.410984791,39.3108333,-77.7185
1643880,0.319920272,39.0377222,-77.72225
1619500,-4.940559249,39.44977778,-77.7301944
422026250,-19.87296033,43.2536111,-77.7422222
1545500,-0.121582934,41.32367797,-77.7499869
4228500,-0.205638168,42.91841667,-77.7565833
1617800,-83.34503508,39.51455556,-77.7772222
1547100,-2.333861068,40.9317273,-77.7855575
1547200,0.441518952,40.943116,-77.78639109
2082585,0.047172924,35.9547222,-77.7872222
1636500,-0.552943709,39.28204576,-77.7891606
4230500,0.342106588,43.01,-77.79138889
1546500,-2.791352138,40.88978334,-77.794168
208925200,-14.57470654,35.2747222,-77.7944444
1643700,0.302196642,38.98649818,-77.7966614
2044500,0.22783077,36.9834822,-77.7997188
1618000,-0.51064616,39.4347222,-77.80138889
2040892,-1.730636125,37.31805556,-77.8016667
2091000,0.538155238,35.48888889,-77.8061111
1664000,0.260010261,38.53067996,-77.8136045
2036500,-0.443272393,37.59792515,-77.819718
1614500,0.559356599,39.71638889,-77.8247778
1544500,0.418519416,41.4758994,-77.8258251
1546400,-0.992295757,40.8336726,-77.82750108
2051500,0.211066814,36.71681395,-77.8316582
